16.3439	1.98876
16.3598	1.88742
16.3757	1.80572
16.3915	1.73131
16.4074	1.64319
16.4232	1.52803
16.4391	1.40601
16.455	1.29854
16.4708	1.20759
16.4867	1.1554
16.5026	1.12773
16.5184	1.10818
16.5343	1.09287
16.5501	1.06497
16.566	1.03019
16.5819	0.979806
16.5977	0.927112
16.6136	0.872116
16.6294	0.82506
16.6453	0.788942
16.6611	0.755549
16.677	0.727074
16.6929	0.707516
16.7087	0.693978
16.7246	0.678506
16.7404	0.669832
16.7563	0.662651
16.7721	0.658672
16.788	0.653634
16.8038	0.644352
16.8197	0.637792
16.8355	0.626865
16.8514	0.618817
16.8672	0.602717
16.8831	0.593612
16.899	0.584932
16.9148	0.598194
16.9307	0.649053
16.9465	0.817305
16.9624	1.13219
16.9782	1.5121
16.9941	1.84543
17.0099	2.04793
17.0258	2.1116
17.0417	2.07085
17.0575	1.97488
17.0734	1.86236
17.0892	1.7673
17.1051	1.68558
17.121	1.60649
17.1368	1.49736
17.1527	1.38027
17.1685	1.27052
17.1844	1.18106
17.2003	1.12309
17.2161	1.09222
17.232	1.08491
17.2479	1.07749
17.2637	1.05713
17.2796	1.02845
17.2954	0.986408
17.3113	0.939169
17.3272	0.881137
17.343	0.826726
17.3589	0.784864
17.3747	0.74498
17.3906	0.717072
17.4065	0.695399
17.4223	0.681277
17.4382	0.665799
17.4541	0.657594
17.47	0.654364
17.4858	0.648011
17.5017	0.642028
17.5176	0.64142
17.5335	0.63857
17.5493	0.633578
17.5652	0.629485
17.5811	0.619492
17.597	0.616082
17.6128	0.609433
17.6287	0.602019
17.6446	0.599994
17.6605	0.625493
17.6764	0.738619
17.6922	0.99295
17.7081	1.353
17.724	1.70929
17.7399	1.9548
17.7557	2.06347
17.7716	2.05052
17.7875	1.95704
17.8034	1.85028
17.8192	1.75025
17.8351	1.66831
17.851	1.58735
17.8669	1.48842
17.8828	1.38484
17.8986	1.28433
17.9145	1.20396
17.9304	1.15212
17.9463	1.12425
17.9621	1.11261
17.978	1.10265
17.9939	1.08514
18.0098	1.06057
18.0256	1.01994
18.0415	0.971406
18.0574	0.91219
18.0733	0.858027
18.0892	0.808092
18.105	0.767948
18.1209	0.737781
18.1368	0.71317
18.1527	0.694802
18.1685	0.684027
18.1844	0.680528
18.2003	0.676398
18.2162	0.670437
18.232	0.664276
18.2479	0.662086
